id,emoji,description,ocurrences
127634,💦,sweat droplets,4
127637,😩,weary face,3
127638,🤦🏻‍♂️,man facepalming: light skin tone,1
127641,🤤,drooling face,1
127644,🤤,drooling face,1
127647,👉,backhand index pointing right,1
127655,🤤,drooling face,1
127660,😈,smiling face with horns,1
127660,✨,sparkles,1
127660,🔥,fire,1
127661,💙,blue heart,1
127661,🔞,no one under eighteen,1
127661,😊,smiling face with smiling eyes,1
127661,🍆,eggplant,1
127661,💦,sweat droplets,1
127661,😈,smiling face with horns,1
127662,🤤,drooling face,1
127664,💠,diamond with a dot,1
127665,💠,diamond with a dot,1
127666,😏,smirking face,3
127666,🚀,rocket,1
127667,🤣,rolling on the floor laughing,1
127667,😇,smiling face with halo,1
127668,👍🏼,thumbs up: medium-light skin tone,1
127671,😈,smiling face with horns,2
127671,💤,zzz,1
127672,💠,diamond with a dot,1
127674,🙈,see-no-evil monkey,1
127675,🤷🏻‍♀️,woman shrugging: light skin tone,1
127677,🤤,drooling face,2
127680,🤤,drooling face,1
127680,😎,smiling face with sunglasses,1
127680,🥵,hot face,1
127680,🔄,counterclockwise arrows button,1
127680,😈,smiling face with horns,1
127681,🥰,smiling face with hearts,1
127682,🍀,four leaf clover,1
127685,🙌,raising hands,1
127685,❤️,red heart,1
127688,🥛,glass of milk,2
127688,🍼,baby bottle,2
127691,🥰,smiling face with hearts,1
127693,😈,smiling face with horns,1
127693,👅,tongue,1
127693,💦,sweat droplets,2
127693,🔥,fire,1
127698,😍,smiling face with heart-eyes,1
127698,💖,sparkling heart,2
127700,❤️,red heart,1
127701,🔁,repeat button,1
127707,😈,smiling face with horns,1
127707,🍆,eggplant,1
127707,💦,sweat droplets,1
127715,🥺,pleading face,1
127715,😔,pensive face,1
127717,🥲,smiling face with tear,1
127717,😋,face savoring food,1
127720,♥️,heart suit,1
127720,😭,loudly crying face,1
127726,🔴,red circle,1
127726,🔵,blue circle,1
127726,📻,radio,1
127726,📡,satellite antenna,1
127726,📺,television,1
127740,🤣,rolling on the floor laughing,2
127744,🥰,smiling face with hearts,1
127745,😋,face savoring food,1
127747,💠,diamond with a dot,1
127759,🤧,sneezing face,1
127760,😂,face with tears of joy,1
127765,🥰,smiling face with hearts,1
127765,💦,sweat droplets,1
127770,😈,smiling face with horns,1
127770,🍑,peach,1
127770,🍆,eggplant,1
127771,✅,check mark button,1
127771,📢,loudspeaker,2
127772,🥵,hot face,1
127772,🧑‍🤝‍🧑,people holding hands,1
127772,🔗,link,1
127772,😈,smiling face with horns,1
127772,⬇️,down arrow,1
127772,📱,mobile phone,1
127779,🙈,see-no-evil monkey,1
127779,👀,eyes,2
127779,✌️,victory hand,1
127779,💦,sweat droplets,4
127779,😈,smiling face with horns,2
127780,✍,writing hand,1
127782,➡,right arrow,1
127782,⬅,left arrow,1
127782,📉,chart decreasing,1
127782,🧾,receipt,1
127783,⏰,alarm clock,5
127787,👀,eyes,1
127788,🤯,exploding head,1
127791,😐,neutral face,1
127795,🔁,repeat button,1
127796,💠,diamond with a dot,1
127797,😅,grinning face with sweat,1
127797,🤤,drooling face,2
127797,😂,face with tears of joy,1
127797,🤩,star-struck,2
127802,💙,blue heart,2
127802,🤤,drooling face,1
127802,🍑,peach,1
127802,💧,droplet,2
127802,💯,hundred points,1
127802,📸,camera with flash,1
127802,💦,sweat droplets,2
127802,🍼,baby bottle,1
127802,🔥,fire,1
127804,😔,pensive face,1
127806,🥵,hot face,1
127806,💦,sweat droplets,1
127808,🍼,baby bottle,1
127808,💦,sweat droplets,1
127810,⚽,soccer ball,3
127811,😘,face blowing a kiss,2
127811,🤤,drooling face,1
127813,➡,right arrow,1
127813,⬅,left arrow,1
127813,📉,chart decreasing,1
127813,🧾,receipt,1
127822,😊,smiling face with smiling eyes,1
127823,🤣,rolling on the floor laughing,4
127823,😳,flushed face,1
127825,😍,smiling face with heart-eyes,1
127825,❤️‍🔥,heart on fire,1
127825,🏻,light skin tone,1
127825,❤️,red heart,2
127825,💌,love letter,1
127826,🧜🏻‍♀️,mermaid: light skin tone,1
127826,🍼,baby bottle,1
127830,😭,loudly crying face,1
127832,😋,face savoring food,1
127836,🤣,rolling on the floor laughing,2
127838,🤤,drooling face,1
127838,🥺,pleading face,1
127841,🤮,face vomiting,1
127842,😈,smiling face with horns,1
127842,🍆,eggplant,1
127842,🔥,fire,1
127843,🥲,smiling face with tear,1
127853,🥵,hot face,1
127858,😞,disappointed face,1
127859,🧻,roll of paper,1
127859,🅰️,A button (blood type),1
127859,🧸,teddy bear,1
127859,🧃,beverage box,1
127863,😍,smiling face with heart-eyes,1
127868,💀,skull,1
127870,🤤,drooling face,1
127871,❤️,red heart,1
127871,🥛,glass of milk,1
127871,🤒,face with thermometer,1
127872,➡,right arrow,1
127874,💩,pile of poo,1
127875,♥,heart suit,1
127891,😈,smiling face with horns,1
127891,🍆,eggplant,2
127892,🏻,light skin tone,1
127895,😈,smiling face with horns,1
127895,🔥,fire,2
127900,🕺🏽,man dancing: medium skin tone,1
127902,🏀,basketball,1
127902,🙌,raising hands,1
127902,🏓,ping pong,1
127902,👨‍🦽,man in manual wheelchair,1
127905,😑,expressionless face,3
127908,💃,woman dancing,1
127908,🌞,sun with face,1
127909,🍫,chocolate bar,1
127909,😎,smiling face with sunglasses,1
127910,🔥,fire,3
127923,😂,face with tears of joy,1
127932,🤤,drooling face,6
127932,🐷,pig face,3
127934,😋,face savoring food,1
127934,🍦,soft ice cream,1
127935,🤎,brown heart,1
127937,🤣,rolling on the floor laughing,6
127938,🤤,drooling face,1
127939,😂,face with tears of joy,1
127943,🇧🇷,flag: Brazil,1
127943,🏴,black flag,1
127943,🙏🏻,folded hands: light skin tone,1
127943,🧙‍♂️,man mage,1
127943,🔥,fire,1
127944,🚽,toilet,1
127944,💦,sweat droplets,2
127945,😠,angry face,1
127956,😳,flushed face,1
127959,🥴,woozy face,1
127959,🥛,glass of milk,1
127960,🤣,rolling on the floor laughing,1
127960,🤮,face vomiting,1
127962,🎁,wrapped gift,1
127962,🥛,glass of milk,1
127965,🤘,sign of the horns,1
127966,😊,smiling face with smiling eyes,3
127966,☝🏻,index pointing up: light skin tone,2
127966,🤓,nerd face,2
127969,🥺,pleading face,1
127972,🤤,drooling face,1
127974,😈,smiling face with horns,1
127974,🤤,drooling face,1
127974,🔥,fire,2
127974,😎,smiling face with sunglasses,1
127975,🥵,hot face,2
127975,🥺,pleading face,1
127978,😅,grinning face with sweat,1
127979,🤬,face with symbols on mouth,1
127981,💠,diamond with a dot,1
127984,🍼,baby bottle,1
127984,💦,sweat droplets,1
127984,🍌,banana,3
127985,🤣,rolling on the floor laughing,1
127986,😮‍💨,face exhaling,1
127989,🤤,drooling face,1
127989,🥴,woozy face,2
127989,🥵,hot face,3
127989,😋,face savoring food,2
127989,🍆,eggplant,1
127989,💦,sweat droplets,3
127992,😈,smiling face with horns,1
127992,🐽,pig nose,1
127992,🍑,peach,1
127992,💦,sweat droplets,1
127994,💥,collision,2
127994,🔞,no one under eighteen,2
127994,👉🏼,backhand index pointing right: medium-light skin tone,2
127994,👈🏼,backhand index pointing left: medium-light skin tone,2
127994,💦,sweat droplets,3
127994,👇🏼,backhand index pointing down: medium-light skin tone,3
127994,😈,smiling face with horns,1
127994,🎥,movie camera,2
127996,🤣,rolling on the floor laughing,1
127997,😒,unamused face,1
127998,😎,smiling face with sunglasses,1
128000,✨,sparkles,1
128000,🤨,face with raised eyebrow,1
128002,🥺,pleading face,1
128002,😮‍💨,face exhaling,1
128006,🤣,rolling on the floor laughing,1
128008,☠️,skull and crossbones,1
128009,🍑,peach,1
128009,‼️,double exclamation mark,1
128009,🅰️,A button (blood type),1
128009,💵,dollar banknote,2
128009,✅,check mark button,2
128009,✖,multiply,1
128009,🚫,prohibited,2
128009,🇦🇷,flag: Argentina,1
128009,📸,camera with flash,1
128009,🇺🇲,flag: U.S. Outlying Islands,1
128009,💦,sweat droplets,1
128009,☠️,skull and crossbones,2
128009,🍼,baby bottle,1
128009,⛓️,chains,2
128009,📽,film projector,1
128014,💙,blue heart,1
128014,🥣,bowl with spoon,1
128015,🔁,repeat button,1
128026,🇪🇸,flag: Spain,1
128030,😏,smirking face,1
128030,💦,sweat droplets,1
128032,💌,love letter,1
128034,😭,loudly crying face,1
128037,🇦🇺,flag: Australia,1
128038,🤣,rolling on the floor laughing,1
128044,😔,pensive face,1
128046,😋,face savoring food,1
128048,‼️,double exclamation mark,1
128048,🇨🇱,flag: Chile,2
128048,💚,green heart,1
128048,🤝,handshake,1
128048,❤️,red heart,1
128050,🧜‍♀️,mermaid,1
128050,🍄,mushroom,1
128057,🥰,smiling face with hearts,1
128063,🥰,smiling face with hearts,1
128065,😢,crying face,1
128065,🌟,glowing star,1
128071,🔁,repeat button,1
128072,😘,face blowing a kiss,1
128073,💩,pile of poo,4
128082,↗️,up-right arrow,1
128083,😏,smirking face,1
128083,🥴,woozy face,1
128083,😵‍💫,face with spiral eyes,1
128083,🥵,hot face,1
128083,🍆,eggplant,1
128083,💦,sweat droplets,2
128083,😈,smiling face with horns,2
128083,🔥,fire,2
128086,🍆,eggplant,1
128086,💧,droplet,3
128090,😂,face with tears of joy,1
128090,😎,smiling face with sunglasses,1
128095,🔥,fire,1
128095,👌🏻,OK hand: light skin tone,1
128095,🔝,TOP arrow,1
128095,👅,tongue,1
128109,🤤,drooling face,1
128114,🤌🏼,pinched fingers: medium-light skin tone,2
128119,😍,smiling face with heart-eyes,1
128119,🏼,medium-light skin tone,1
128125,😂,face with tears of joy,1
128125,❤,red heart,2
128127,🥵,hot face,1
128127,🍆,eggplant,2
128127,🔥,fire,1
128127,💦,sweat droplets,4
128128,🤤,drooling face,1
128130,🤱🏽,breast-feeding: medium skin tone,1
128130,💗,growing heart,1
128130,🤱🏻,breast-feeding: light skin tone,1
128137,🍑,peach,1
128137,🤤,drooling face,1
128137,❤️‍🔥,heart on fire,1
128137,🍆,eggplant,1
128137,💦,sweat droplets,1
128137,🐥,front-facing baby chick,1
128137,😈,smiling face with horns,1
128137,🔥,fire,2
128154,😭,loudly crying face,1
128155,🤤,drooling face,1
128158,☕,hot beverage,1
128158,🥐,croissant,1
128158,💊,pill,1
128161,✨,sparkles,1
128163,😫,tired face,3
128170,💠,diamond with a dot,1
128173,🤤,drooling face,1
128173,💛,yellow heart,1
128173,💦,sweat droplets,1
128176,😡,pouting face,1
128182,🐽,pig nose,1
128187,🚨,police car light,1
128190,🤦🏻‍♀️,woman facepalming: light skin tone,1
128191,🥲,smiling face with tear,1
128194,🤤,drooling face,1
128194,🔄,counterclockwise arrows button,1
128194,🍆,eggplant,1
128194,😈,smiling face with horns,1
128194,🔥,fire,1
128197,😤,face with steam from nose,1
128197,😓,downcast face with sweat,1
128201,😈,smiling face with horns,2
128201,💵,dollar banknote,2
128201,💪🏻,flexed biceps: light skin tone,1
128204,😭,loudly crying face,1
128204,👍🏻,thumbs up: light skin tone,1
128205,😊,smiling face with smiling eyes,1
128207,💦,sweat droplets,2
128207,🔥,fire,3
128209,🔁,repeat button,1
128210,🔁,repeat button,1
128222,🤣,rolling on the floor laughing,2
128222,😋,face savoring food,1
128223,😛,face with tongue,1
128223,🥛,glass of milk,1
128231,😍,smiling face with heart-eyes,1
128234,☹️,frowning face,1
128234,🥺,pleading face,1
128235,👍🏽,thumbs up: medium skin tone,1
128237,🤫,shushing face,1
128238,😎,smiling face with sunglasses,1
128241,🔞,no one under eighteen,1
128242,😲,astonished face,1
128246,😭,loudly crying face,1
128258,🍁,maple leaf,1
128262,😘,face blowing a kiss,3
128263,🤩,star-struck,2
128264,😂,face with tears of joy,2
128265,🎈,balloon,1
128266,❤,red heart,1
128275,🤷🏻‍♀️,woman shrugging: light skin tone,1
128276,🥵,hot face,1
128277,🤤,drooling face,1
128277,😋,face savoring food,1
128277,🥛,glass of milk,1
128277,😱,face screaming in fear,1
128278,🤤,drooling face,2
128280,🥺,pleading face,1
128282,🤤,drooling face,1
128284,😭,loudly crying face,1
128285,😁,beaming face with smiling eyes,1
128286,👍,thumbs up,1
128294,😋,face savoring food,1
128294,😌,relieved face,1
128299,🎈,balloon,1
128302,🍼,baby bottle,2
128304,💦,sweat droplets,5
128307,🍋,lemon,1
128307,🍐,pear,1
128307,🍊,tangerine,1
128307,🍎,red apple,1
128311,🍮,custard,1
128312,🤪,zany face,1
128318,🥵,hot face,1
128318,🤤,drooling face,1
128318,🥴,woozy face,1
128319,🍼,baby bottle,1
128327,🔥,fire,1
128328,🍆,eggplant,1
128328,🖤,black heart,1
128328,💦,sweat droplets,1
128330,🤍,white heart,1
128332,♾️,infinity,1
128337,😅,grinning face with sweat,2
128337,😜,winking face with tongue,1
128337,😂,face with tears of joy,2
128337,😎,smiling face with sunglasses,1
128337,🤣,rolling on the floor laughing,2
128337,😄,grinning face with smiling eyes,1
128337,😷,face with medical mask,1
128337,😁,beaming face with smiling eyes,2
128337,😆,grinning squinting face,2
128339,💕,two hearts,1
128339,😘,face blowing a kiss,1
128340,😂,face with tears of joy,3
128343,💀,skull,1
128344,💙,blue heart,1
128344,🤤,drooling face,1
128344,🥝,kiwi fruit,1
128344,🍓,strawberry,1
128344,🍌,banana,1
128344,🥛,glass of milk,1
128344,👇,backhand index pointing down,1
128345,🥵,hot face,1
128345,🔄,counterclockwise arrows button,1
128345,💦,sweat droplets,1
128347,✔️,check mark,3
128348,😭,loudly crying face,1
128349,💦,sweat droplets,2
128349,🔥,fire,5
128355,🍯,honey pot,1
128356,❣️,heart exclamation,1
128360,😂,face with tears of joy,1
128363,🍑,peach,1
128363,🔞,no one under eighteen,1
128363,💰,money bag,2
128363,💳,credit card,1
128363,🍆,eggplant,1
128363,💦,sweat droplets,2
128363,💵,dollar banknote,1
128366,🍆,eggplant,1
128366,🥺,pleading face,1
128366,💦,sweat droplets,1
128369,👍🏽,thumbs up: medium skin tone,1
128379,🚩,triangular flag,9
128389,🐄,cow,1
128389,🍛,curry rice,1
128392,👀,eyes,1
128394,😈,smiling face with horns,1
128394,🔥,fire,1
128396,✨,sparkles,1
128403,😤,face with steam from nose,1
128408,🙏,folded hands,1
128418,🍽️,fork and knife with plate,1
128418,✅,check mark button,1
128420,🤤,drooling face,2
128420,😋,face savoring food,1
128426,😭,loudly crying face,1
128426,🔥,fire,1
128427,🤣,rolling on the floor laughing,4
128427,🤭,face with hand over mouth,1
128431,😈,smiling face with horns,1
128431,💦,sweat droplets,1
128431,🍼,baby bottle,1
128431,🔥,fire,1
128437,🤌,pinched fingers,4
128437,😅,grinning face with sweat,1
128441,🥰,smiling face with hearts,1
128447,👀,eyes,1
128447,🍆,eggplant,1
128447,💦,sweat droplets,1
128451,🥲,smiling face with tear,1
128452,😏,smirking face,1
128454,👉,backhand index pointing right,1
128457,🤣,rolling on the floor laughing,1
128460,🇨🇺,flag: Cuba,1
128461,👿,angry face with horns,2
128462,🤌🏼,pinched fingers: medium-light skin tone,2
128463,👉,backhand index pointing right,1
128463,🔁,repeat button,1
128464,✅,check mark button,1
128464,💪🏼,flexed biceps: medium-light skin tone,1
128467,😂,face with tears of joy,1
128470,🍁,maple leaf,1
128471,🎈,balloon,1
128472,🌷,tulip,1
128474,🥺,pleading face,1
128477,💯,hundred points,1
128477,🥛,glass of milk,1
128477,☑️,check box with check,1
128480,🥛,glass of milk,1
128480,💦,sweat droplets,1
128480,🍌,banana,1
128481,💘,heart with arrow,1
128485,💕,two hearts,1
128485,💦,sweat droplets,1
128486,🥁,drum,1
128486,💙,blue heart,1
128486,⚽,soccer ball,2
128486,🎶,musical notes,3
128486,🙌🏼,raising hands: medium-light skin tone,3
128486,💛,yellow heart,2
128488,😘,face blowing a kiss,1
128489,😔,pensive face,1
128492,🐡,blowfish,1
128499,🍁,maple leaf,1
128500,🤤,drooling face,1
128500,👌🏼,OK hand: medium-light skin tone,1
128501,💦,sweat droplets,1
128510,😘,face blowing a kiss,1
128510,👿,angry face with horns,4
128510,🤠,cowboy hat face,1
128510,🤑,money-mouth face,5
128510,🍌,banana,1
128510,💜,purple heart,1
128510,🔃,clockwise vertical arrows,1
128510,❤,red heart,2
128510,😎,smiling face with sunglasses,4
128510,😛,face with tongue,1
128510,😋,face savoring food,2
128510,🍆,eggplant,1
128510,🙂,slightly smiling face,3
128510,💦,sweat droplets,2
128510,💕,two hearts,2
128510,😈,smiling face with horns,2
128510,🔥,fire,2
128512,🤤,drooling face,2
128513,🤤,drooling face,1
128519,😩,weary face,1
128522,😭,loudly crying face,2
128523,😝,squinting face with tongue,1
128524,🥵,hot face,3
128524,🍆,eggplant,1
128524,🔥,fire,2
128524,💦,sweat droplets,1
128525,🍆,eggplant,1
128525,💦,sweat droplets,1
128525,🏳️‍⚧️,transgender flag,1
128525,😈,smiling face with horns,1
128525,🔥,fire,1
128533,🤍,white heart,1
128536,😩,weary face,1
128536,🏻,light skin tone,1
128537,💯,hundred points,1
128540,😍,smiling face with heart-eyes,1
128540,♥️,heart suit,1
128540,👈,backhand index pointing left,1
128540,🎬,clapper board,2
128541,🤤,drooling face,2
128542,🦋,butterfly,1
128543,🚬,cigarette,1
128546,😋,face savoring food,2
128553,😋,face savoring food,1
128555,😔,pensive face,2
128566,🤤,drooling face,1
128572,😍,smiling face with heart-eyes,1
128572,💙,blue heart,1
128572,😏,smirking face,2
128572,👣,footprints,1
128572,❤️,red heart,1
128572,🔥,fire,2
128573,💡,light bulb,1
128573,👾,alien monster,2
128573,✔️,check mark,5
128575,🥵,hot face,1
128575,💦,sweat droplets,1
128577,🤣,rolling on the floor laughing,1
128579,☕,hot beverage,1
128579,🤕,face with head-bandage,1
128584,😍,smiling face with heart-eyes,1
128584,😂,face with tears of joy,1
128590,🔥,fire,1
128597,🤮,face vomiting,1
128606,🍆,eggplant,1
128606,💦,sweat droplets,1
128606,🔞,no one under eighteen,1
128609,😑,expressionless face,1
128610,🍋,lemon,1
128610,🧂,salt,1
128610,🥛,glass of milk,1
128612,🥛,glass of milk,1
128612,🤓,nerd face,1
128617,👉,backhand index pointing right,1
128617,👏,clapping hands,1
128618,🍼,baby bottle,2
128622,😅,grinning face with sweat,1
128624,👍,thumbs up,1
128624,💯,hundred points,1
128624,❤️,red heart,1
128625,😂,face with tears of joy,8
128627,😈,smiling face with horns,1
128627,🔄,counterclockwise arrows button,1
128627,🔥,fire,2
128633,😤,face with steam from nose,1
128633,😓,downcast face with sweat,1
128634,🥵,hot face,1
128634,🍆,eggplant,1
128634,💦,sweat droplets,1
128635,🍽️,fork and knife with plate,1
128635,🍴,fork and knife,1
128636,🎈,balloon,1
128637,🍁,maple leaf,1
128639,✋,raised hand,1
128641,🍫,chocolate bar,1
128641,🤎,brown heart,1
128642,🤤,drooling face,2
128643,🤔,thinking face,1
128643,😂,face with tears of joy,1
128645,🍁,maple leaf,1
128653,🍩,doughnut,1
128653,😋,face savoring food,1
128653,🥛,glass of milk,1
128657,🔪,kitchen knife,1
128660,🌎,globe showing Americas,1
128662,😞,disappointed face,1
128670,😭,loudly crying face,1
128675,😂,face with tears of joy,3
128675,🤮,face vomiting,1
128678,♥️,heart suit,1
128684,🤢,nauseated face,1
128686,🥲,smiling face with tear,1
128688,🤷🏽‍♀️,woman shrugging: medium skin tone,1
128693,🤭,face with hand over mouth,1
128695,😈,smiling face with horns,3
128696,🇨🇴,flag: Colombia,1
128710,😭,loudly crying face,3
128714,🤤,drooling face,1
128715,🥰,smiling face with hearts,1
128718,💻,laptop,1
128718,📱,mobile phone,1
128720,😩,weary face,1
128723,🤌🏼,pinched fingers: medium-light skin tone,1
128723,🤣,rolling on the floor laughing,1
128723,🙂,slightly smiling face,1
128727,🎈,balloon,1
128729,🏽,medium skin tone,1
128729,💀,skull,6
128730,🤨,face with raised eyebrow,1
128736,👉,backhand index pointing right,1
128736,🥗,green salad,1
128737,💔,broken heart,1
128738,🥵,hot face,1
128738,😈,smiling face with horns,2
128738,❤️,red heart,1
128738,🔥,fire,1
128741,🥵,hot face,1
128741,💦,sweat droplets,1
128743,💕,two hearts,1
128744,💗,growing heart,1
128745,🤢,nauseated face,4
128749,🙂,slightly smiling face,1
128750,😅,grinning face with sweat,1
128750,😂,face with tears of joy,1
128751,😂,face with tears of joy,3
128753,🇪🇸,flag: Spain,1
128755,💙,blue heart,1
128760,🤭,face with hand over mouth,2
128761,💘,heart with arrow,1
128767,😋,face savoring food,1
128767,💦,sweat droplets,1
128773,📻,radio,1
128773,👉,backhand index pointing right,1
128774,🎈,balloon,1
128775,😭,loudly crying face,3
128776,🚧,construction,1
128777,😫,tired face,1
128784,😘,face blowing a kiss,1
128790,🤍,white heart,2
128790,❤️,red heart,1
128790,💪🏼,flexed biceps: medium-light skin tone,1
128790,🐔,chicken,1
128791,✅,check mark button,4
128791,🧽,sponge,1
128793,📊,bar chart,1
128801,🔴,red circle,1
128801,😋,face savoring food,1
128801,🥛,glass of milk,1
128803,🤘,sign of the horns,1
128803,🔥,fire,1
128805,🙄,face with rolling eyes,1
128807,🧭,compass,1
128809,😈,smiling face with horns,1
128809,💦,sweat droplets,1
128811,🤣,rolling on the floor laughing,2
128814,🤍,white heart,1
128814,🍚,cooked rice,1
128815,😂,face with tears of joy,2
128817,☺️,smiling face,1
128817,❤️,red heart,1
128817,🥺,pleading face,1
128825,🤤,drooling face,1
128828,❤️‍🔥,heart on fire,1
128828,✅,check mark button,1
128828,👉🏻,backhand index pointing right: light skin tone,1
128828,👈🏻,backhand index pointing left: light skin tone,1
128828,🍆,eggplant,1
128828,💦,sweat droplets,1
128828,🇪🇸,flag: Spain,1
128828,💸,money with wings,2
128829,🥵,hot face,3
128829,🍑,peach,1
128829,🥛,glass of milk,1
128830,🏽,medium skin tone,1
128835,😳,flushed face,1
128839,🤦🏾‍♂️,man facepalming: medium-dark skin tone,1
128840,🤣,rolling on the floor laughing,2
128840,🥲,smiling face with tear,1
128844,🧑‍🍳,cook,1
128844,👉,backhand index pointing right,1
128844,😋,face savoring food,1
128844,🍬,candy,1
128846,💡,light bulb,1
128847,🙌,raising hands,1
128847,🧉,mate,2
128850,🤦🏽‍♂️,man facepalming: medium skin tone,3
128851,🍆,eggplant,1
128854,🤤,drooling face,3
128857,😈,smiling face with horns,5
128857,💦,sweat droplets,3
128857,😎,smiling face with sunglasses,1
128861,🤣,rolling on the floor laughing,1
128862,♦️,diamond suit,1
128862,🔷,large blue diamond,1
128862,📌,pushpin,2
128866,🥲,smiling face with tear,1
128868,🧬,dna,1
128868,🐄,cow,1
128868,🍎,red apple,1
128871,🚧,construction,1
128873,🥰,smiling face with hearts,1
128875,✅,check mark button,1
128875,❌,cross mark,1
128877,🤤,drooling face,1
128878,🍑,peach,6
128878,👄,mouth,3
128880,🤤,drooling face,1
128880,❤️,red heart,1
128884,🙈,see-no-evil monkey,1
128884,🙇🏼‍♀️,woman bowing: medium-light skin tone,1
128884,🙌🏻,raising hands: light skin tone,1
128885,💘,heart with arrow,1
128887,😫,tired face,1
128890,🧿,nazar amulet,9
128894,🔥,fire,1
128895,📌,pushpin,1
128895,⛹️,person bouncing ball,1
128898,🤤,drooling face,1
128900,🤡,clown face,5
128902,😂,face with tears of joy,2
128903,😂,face with tears of joy,1
128906,💫,dizzy,2
128907,😭,loudly crying face,1
128907,🥴,woozy face,1
128911,💖,sparkling heart,1
128911,🍏,green apple,1
128911,🏃‍♀️,woman running,1
128912,📌,pushpin,1
128912,⛹️,person bouncing ball,1
128915,😶,face without mouth,1
128917,🥵,hot face,1
128917,🍆,eggplant,1
128917,💦,sweat droplets,1
128918,🥛,glass of milk,1
128918,🛑,stop sign,1
128920,🍆,eggplant,1
128920,🔥,fire,1
128921,🤤,drooling face,1
128923,😋,face savoring food,1
128923,🍆,eggplant,1
128923,💦,sweat droplets,2
128926,💦,sweat droplets,1
128927,🥛,glass of milk,1
128928,🔞,no one under eighteen,1
128928,💰,money bag,2
128928,💳,credit card,1
128928,🍆,eggplant,1
128928,💦,sweat droplets,2
128928,💵,dollar banknote,1
128931,🙈,see-no-evil monkey,1
128931,😜,winking face with tongue,1
128932,🥧,pie,1
128936,😍,smiling face with heart-eyes,1
128941,👇,backhand index pointing down,1
128943,🕴️,person in suit levitating,1
128944,😭,loudly crying face,2
128945,🗣,speaking head,1
128947,😓,downcast face with sweat,1
128950,🥛,glass of milk,1
128950,💦,sweat droplets,1
128951,⚡,high voltage,1
128951,😈,smiling face with horns,1
128951,❤️,red heart,1
128951,💦,sweat droplets,1
128953,💪,flexed biceps,1
128955,🍑,peach,2
128955,🤤,drooling face,2
128955,❤️,red heart,2
128955,🔥,fire,3
128958,😞,disappointed face,1
128959,🤷🏻‍♀️,woman shrugging: light skin tone,1
128960,🔵,blue circle,2
128964,🧭,compass,1
128969,🤢,nauseated face,1
128969,🤦🏻‍♀️,woman facepalming: light skin tone,1
128970,😭,loudly crying face,3
128972,🧭,compass,1
128974,💕,two hearts,1
128974,🤤,drooling face,1
128974,🙏,folded hands,1
128976,🤡,clown face,1
128976,🥲,smiling face with tear,1
128977,🥵,hot face,1
128978,🤤,drooling face,1
128979,😐,neutral face,1
128980,📖,open book,1
128983,🤤,drooling face,1
128983,🍆,eggplant,1
128983,💦,sweat droplets,1
128983,😈,smiling face with horns,1
128983,🔥,fire,1
128987,✅,check mark button,1
128987,🌞,sun with face,1
128987,🌱,seedling,1
128987,🔝,TOP arrow,1
128989,😋,face savoring food,3
128990,🤣,rolling on the floor laughing,1
128990,🤡,clown face,1
128991,😋,face savoring food,6
128991,🍆,eggplant,1
128991,🤭,face with hand over mouth,4
128993,🤩,star-struck,1
128995,😭,loudly crying face,4
129001,🤤,drooling face,1
129001,🍆,eggplant,1
129001,💦,sweat droplets,1
129001,😈,smiling face with horns,1
129001,🔥,fire,1
129003,😭,loudly crying face,1
129003,✊🏼,raised fist: medium-light skin tone,1
129006,🔝,TOP arrow,1
129007,😈,smiling face with horns,1
129008,🤢,nauseated face,1
129008,😩,weary face,3
129009,🍦,soft ice cream,1
129012,👉,backhand index pointing right,1
129012,🔴,red circle,1
129014,💉,syringe,2
129014,💎,gem stone,1
129014,✅,check mark button,1
129014,♥,heart suit,1
129014,👤,bust in silhouette,1
129014,🍲,pot of food,1
129014,💜,purple heart,1
129014,📆,tear-off calendar,1
129014,🍹,tropical drink,1
129014,🔮,crystal ball,1
129014,🐶,dog face,1
129014,🍎,red apple,1
129016,🐮,cow face,1
129020,🥛,glass of milk,1
129020,🍼,baby bottle,1
129021,🙈,see-no-evil monkey,2
129021,🥵,hot face,3
129021,🔥,fire,3
129022,😎,smiling face with sunglasses,1
129024,🤔,thinking face,1
129024,👉,backhand index pointing right,1
129029,🤣,rolling on the floor laughing,1
129030,🖤,black heart,1
129030,🔥,fire,1
129032,🤙🏼,call me hand: medium-light skin tone,1
129036,☕,hot beverage,1
129036,💔,broken heart,1
129039,🏻,light skin tone,1
129040,👁️,eye,2
129040,👄,mouth,1
129040,🤯,exploding head,1
129041,😂,face with tears of joy,1
129046,☕,hot beverage,1
129048,🇲🇽,flag: Mexico,2
129048,🔥,fire,3
129048,🤑,money-mouth face,2
129052,❤️,red heart,1
129053,😍,smiling face with heart-eyes,2
129053,💥,collision,1
129053,🦪,oyster,1
129053,😃,grinning face with big eyes,2
129053,💯,hundred points,1
129053,🐸,frog,1
129053,❤️,red heart,1
129056,😏,smirking face,1
129056,🤤,drooling face,4
129056,🥛,glass of milk,1
129056,😭,loudly crying face,1
129056,📩,envelope with arrow,1
129056,🔄,counterclockwise arrows button,1
129056,🤙🏽,call me hand: medium skin tone,1
129056,😈,smiling face with horns,4
129056,🇻🇪,flag: Venezuela,1
129058,❤️,red heart,1
129059,😈,smiling face with horns,1
129059,♠️,spade suit,1
129059,🇻🇪,flag: Venezuela,1
129061,🥵,hot face,3
